DexNumber,Name,FlavorText,Normal,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark,Fairy,Fighting,Flying,Poison,Ground,Rock,Bug,Ghost,Steel
14,Kakuna,"Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"Almost incapable of moving, this Pokémon can only harden its shell to protect itself when it is in danger.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"From this form, it will grow into an adult. As its body becomes softer, the external shell hardens.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"It remains virtually immobile while it clings to a tree. However, on the inside, it busily prepares for evolution. This is evident from how hot its shell becomes.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,This POKéMON is in a temporary stage while making its body. It is almost completely unable to move on its own.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"Nearly incapable of movement, it leans against stout trees while waiting for its evolution.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kakuna,"Almost incapable of moving, this POKéMON can only harden its shell to protect itself from predators.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"Its legs have become poison stingers. It stabs its prey repeatedly with the stingers on its limbs, dealing the final blow with the stinger on its rear.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"Its best attack involves flying around at high speed, striking with poison needles, then flying off.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"Beedrill is extremely territorial. No one should ever approach its nest—this is for their own safety. If angered, they will attack in a furious swarm.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,It has three poison barbs. The barb on its tail secretes the most powerful poison.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"A BEEDRILL is extremely territorial. For safety reasons, no one should  ever approach its nest. If angered, they will attack in a swarm.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,It flies at high speed and attacks using  the large venomous stingers on its forelegs and tail.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,"It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,Beedrill,Flies at high speed and attacks using its large venomous stingers on its forelegs and tail.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16,Pidgey,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"Common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"It usually hides in tall grass. Because it dislikes fighting, it protects itself by kicking up sand.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"It has an extremely sharp sense of direction. It can unerringly return home to its nest, however far it may be removed from its familiar surroundings.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"Does not like to fight. It hides in tall grass and so on, foraging for food such as small bugs.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,Pidgey,"It rapidly flaps its wings in the grass, stirring up a dust cloud that drives insect prey out into the open.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"It flies over its wide territory in search of prey, downing it with its highly developed claws.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,This Pokémon is full of vitality. It constantly flies around its large territory in search of prey.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"Pidgeotto claims a large area as its own territory. This Pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"Very protective of its sprawling territorial area, this Pokémon will fiercely peck at any intruder.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,The claws on its feet are well developed. It can carry prey such as an Exeggcute to its nest over 60 miles away.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"It renders its prey immobile using  well-developed claws, then carries the prey more than 60 miles to its nest.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"This POKéMON flies around, patrolling its large territory. If its living space is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"It slowly flies in a circular pattern, all the while keeping a sharp lookout for prey.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,Pidgeotto,"It immobilizes its prey using well-developed claws, then carries the prey more than 60 miles to its nest.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"With its muscular strength now greatly increased, it can fly continuously for two weeks without resting.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"By flapping its wings with all its might, Pidgeot can make a gust of wind capable of bending tall trees.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"This Pokémon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"This Pokémon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose Pidgeot as their Pokémon.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"This POKéMON has gorgeous, glossy feathers. Many TRAINERS are so captivated by the beautiful feathers on its head that they choose PIDGEOT as their POKéMON.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Pidgeot,"Its outstanding vision allows it to spot splashing MAGIKARP, even while flying at 3300 feet.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,Rattata,"Its whiskers provide it with a keen sense of smell, enabling it to pick up the scent of hidden food and locate it instantly.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Night after night, they sneak into people’s homes seeking food. A massive outbreak of them has become an issue of public concern.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"It shows no interest in anything that isn’t fresh. If you take it shopping with you, it will help you pick out ingredients.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"When the sun goes down, it becomes active. It runs around town on a chase for good food for the boss of its nest—Raticate.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"With its incisors, it gnaws through doors and infiltrates people’s homes. Then, with a twitch of its whiskers, it steals whatever food it finds.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"It’s cautious in the extreme, and its hardy vitality lets it live in any kind of environment.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Will chew on anything with its fangs. If you see one, you can be certain that 40 more live in the area.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,This Pokémon is common but hazardous. Its sharp incisors can easily cut right through hard wood.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Its incisors grow continuously throughout its life. If its incisors get too long, this Pokémon becomes unable to eat, and it starves to death.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"With their strong capacity for survival, they can live in dirty places without concern. Left unchecked, their numbers multiply rapidly.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Its incisors continue growing until its death. If its Trainer doesn’t offer it a file to gnaw on, it will gnaw on door frames, table legs, and so on.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives—it will make its nest anywhere.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Its fangs are long and very sharp. They grow continuously, so it gnaws on hard things to whittle them down.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Living wherever there is food available, it ceaselessly scavenges for edibles the entire day.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"It searches for food all day. It gnaws on hard objects to wear down its fangs, which grow constantly during its lifetime.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Cautious in the extreme, its hardy vitality lets it live in any kind of environment.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"It eats anything. Wherever food is available, it will settle down and produce offspring continuously.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"A RATTATA is cautious in the extreme. Even while it is asleep, it constantly moves its ears and listens for danger. It will make its nest anywhere.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Bites anything when it attacks. Small and very quick, it is a common sight in many places.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"RATTATA is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,This POKéMON’s impressive vitality allows it to live anywhere. It also multiplies very quickly.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Rattata,"Will chew on anything with its fangs. If you see one, it is certain that 40 more live in the area.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"It makes its Rattata underlings gather food for it, dining solely on the most nutritious and delicious fare.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"It commands a nest of Rattata. Different nests don’t get along, whipping up severe fights over feeding grounds.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"It has an incredibly greedy personality. Its nest is filled with so much food gathered by Rattata at its direction, it can’t possibly eat it all.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,This gourmet Pokémon is particular about the taste and freshness of its food. Restaurants where Raticate live have a good reputation.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"It forms a group of Rattata, which it assumes command of. Each group has its own territory, and disputes over food happen often.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,It whittles down its constantly growing fangs by gnawing on hard things. It can chew apart cinder block walls.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Its whiskers are essential for maintaining its balance. No matter how friendly you are, it will get angry and bite you if you touch its whiskers.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in Alola.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Its disposition is far more violent than its looks would suggest. Don’t let your hand get too close to its face, as it could bite your hand clean off.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Its hind feet are webbed, so it’s a strong swimmer. It can cross rivers and sometimes even oceans.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,The webs on its hind legs enable it to cross rivers. It searches wide areas for food.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"With its long fangs, this surprisingly violent Pokémon can gnaw away even thick concrete with ease.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Its whiskers help it to maintain balance. Its fangs never stop growing, so it gnaws to pare them down.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnawing on them.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"A RATICATE’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,It uses its whiskers to maintain its balance. It apparently slows down if they are cut off.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Raticate,"Its rear feet have three toes each. They are webbed, enabling it to swim across rivers.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Spearow,"It flaps its small wings busily to fly. Using its beak, it searches in grass for prey.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"Inept at flying high. However, it can fly around very fast to protect its territory.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"Due to its short wings, it can’t fly long distances. It wanders about restlessly and pecks at bug Pokémon.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,Its reckless nature leads it to stand up to others—even large Pokémon—if it has to protect its territory.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,Farmers whose fields are troubled by bug Pokémon appreciate Spearow for its vigorous appetite and look after it.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,Its short wings make it inept at flying. It moves about hurriedly and pecks at Bug-type Pokémon in the tall grass.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"Spearow has a very loud cry that can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,Eats bugs in grassy areas. It has to flap its short wings at high speed to stay airborne.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"Very protective of its territory, it flaps its short wings busily to dart around at high speed.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,It flaps its short wings to flush out insects from tall grass. It then plucks them with its stubby beak.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"Its loud cry can be heard over half a mile away. If its high, keening cry is heard echoing all around, it is a sign that they are warning each other of danger.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"It busily flits around here and there. Even if it is frail, it can be a tough foe that uses MIRROR MOVE.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Spearow,"To protect its territory, it flies around ceaselessly, making high-pitched cries.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,Fearow,It has the stamina to fly all day on its broad wings. It fights by using its sharp beak.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,Fearow,"A Pokémon that dates back many years. If it senses danger, it flies high and away, instantly.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,Fearow,"In Alola, fish Pokémon are its prey. It can be seen circling above the ocean searching for food.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
